id,device_name,"serial_number Number",mac_address,status,branch_id,registered_date,sold_date,cartoon_number
1347,dicta,SN77731854,FD:CC:8D:FC:96:47,0,2,18:53:40,,3
1348,esse,SN67276133,90:1C:76:67:6C:E1,0,2,01:44:43,,5
1349,alias,SN02216784,21:29:97:79:BF:03,0,2,06:06:07,,3
1350,quia,SN35915761,25:D1:6B:E0:3D:11,0,1,10:16:03,,4
1351,minus,SN54568688,E8:E6:A6:59:A9:BB,0,2,20:35:02,,5
1352,qui,SN85969341,54:6F:71:5A:FC:BD,0,2,09:20:50,,2
1353,exercitationem,SN00104423,EE:89:17:BF:48:36,0,1,13:20:22,,3
1354,sunt,SN68691698,35:31:EA:CA:06:13,0,2,12:23:53,,1
1355,tenetur,SN02215837,04:27:A6:3A:A2:E7,0,1,09:54:27,,4
1356,ut,SN84084209,25:70:6B:A7:B5:88,0,1,04:02:24,,1
1357,dolorum,SN72839232,41:B0:60:8E:A0:29,0,1,04:14:48,,5
1358,id,SN02216764,EF:A5:B2:C2:E5:42,0,1,23:42:47,,3
1359,velit,SN97296409,5B:03:8C:48:03:E3,0,1,10:26:30,,3
1360,sequi,SN78956848,35:39:37:3B:BE:F4,0,2,22:02:09,,5
1361,ratione,SN02215040,56:3C:1A:9F:E2:71,1,2,15:16:05,,3
1362,harum,SN79326035,06:B9:09:D4:CA:E5,0,1,18:39:09,2014-12-23,5
1363,unde,SN92200280,A7:35:BD:52:A7:5A,0,2,11:36:42,,4
1364,natus,SN18416983,F9:C3:CA:4A:10:65,0,2,21:04:43,,3
1365,asperiores,SN46108774,8D:86:82:28:F3:FD,0,2,10:05:01,,2
1366,consequatur,SN29874505,3C:38:37:C5:D2:54,0,2,12:58:29,,3
1367,ipsum,SN48637329,2F:17:A6:1A:9C:4C,0,1,08:59:08,,5
1368,sunt,SN22775192,53:5F:61:E3:7F:DC,0,2,04:48:22,,2
1369,sed,SN57403151,81:F2:F1:4C:58:C5,0,2,05:13:00,,1
1370,numquam,SN40374912,C3:E7:EF:30:46:51,0,1,23:13:19,,1
1371,doloribus,SN34512368,A3:AD:3C:DE:28:AA,0,1,21:05:41,,3
1372,quia,SN20049741,63:2D:D8:56:E1:B1,0,1,03:10:52,,3
1373,quae,SN88955897,E2:76:B0:43:A0:77,0,2,01:30:20,,1
1374,ducimus,SN36031976,40:E7:F5:A8:87:E1,0,2,06:26:35,,3
1375,enim,SN22862526,97:E4:22:F2:66:14,0,2,14:37:40,,5
1376,ut,SN36594602,BC:E3:17:5B:18:E8,0,1,21:13:49,2005-08-25,3
1377,voluptatibus,SN65342460,2D:C9:9D:D1:DA:D1,0,2,23:01:50,,1
1378,repellat,SN49391327,41:EC:A5:D2:82:02,0,2,10:01:46,,4
1379,et,SN64663671,63:77:BB:11:1A:E3,0,1,02:49:15,,1
1380,aut,SN54121422,B3:6C:52:58:81:94,0,1,11:27:11,,2
1381,corrupti,SN49219183,AE:09:35:02:0B:F3,0,2,07:25:46,,4
1382,occaecati,SN96334019,4D:AE:9F:F0:EB:5F,0,1,13:04:23,,2
1383,distinctio,SN02212607,DA:12:71:DD:02:84,0,1,21:41:01,,1
1384,eum,SN93253036,DA:E0:B8:1C:6D:A2,0,1,10:42:51,,4
1385,quo,SN64834523,85:8F:3A:53:D6:4D,0,2,16:51:46,,5
1386,quo,SN18914510,06:36:3C:BE:F1:3A,0,2,07:35:41,,1
1387,aperiam,SN39884320,90:BC:87:BE:ED:7F,0,1,21:49:46,,4
1388,in,SN07491078,94:C5:19:9D:7F:52,0,1,23:50:02,,1
1389,possimus,SN78649654,48:A4:DE:7A:83:43,0,1,00:47:31,,3
1390,in,SN44150608,27:D5:DD:72:19:64,0,2,17:42:21,,1
1391,dicta,SN02210158,00:73:0F:0B:AB:A1,0,2,17:07:36,,2
1392,in,SN74519988,5E:2E:D4:4F:E4:23,0,1,07:32:34,,4
1393,sint,SN79127446,5B:3B:A2:5B:99:66,0,2,14:45:04,,4
1394,dolor,SN84332288,B1:FF:79:EA:33:87,0,1,07:26:23,,3
1395,culpa,SN17535291,FA:32:30:74:92:43,0,2,03:35:28,2015-11-09,2
1396,reprehenderit,SN74520250,2D:89:95:4C:2C:90,0,1,13:10:10,,3
1397,libero,SN81466272,26:90:50:E3:5F:55,0,1,20:14:56,,4
1398,officiis,SN86190663,0221:ff:86:CF,0,2,05:10:35,,1
1399,quis,SN07030243,15:A5:DC:E6:F6:1A,0,1,16:48:14,1998-07-05,3
1400,aut,SN27618921,48:C7:4D:1B:E1:12,0,1,01:01:49,,4
1401,tempore,SN33944262,53:BB:67:AA:DA:D9,0,2,13:42:01,,1
1402,aut,SN18217730,B9:8A:09:25:2C:DA,0,2,17:36:40,,4
1403,et,SN79227920,A6:7A:25:49:F3:1A,0,1,11:33:50,,2
1404,omnis,SN47573953,34:30:3F:69:E9:B3,0,1,06:02:02,,5
1405,in,SN79966374,F9:32:4E:70:5C:4A,0,2,03:03:10,,3
1406,sit,SN57064108,F9:30:48:06:C4:A9,0,1,20:32:50,,2
1407,est,SN93415333,24:2E:84:36:5D:34,0,2,17:09:08,,3
1408,velit,SN85235848,2D:BF:B2:67:F7:41,0,2,16:31:37,1991-12-10,5
1409,magnam,SN76361365,AE:34:8B:01:DA:EA,0,2,11:13:18,,5
1410,quo,SN08343285,61:F7:4F:AB:91:54,0,2,01:47:33,,3
1411,vel,SN02210672,1C:5A:21:71:A2:E0,0,2,18:29:19,,3
1412,ipsum,SN40056217,C7:D6:6F:A4:2F:9A,0,1,23:25:36,,2
1413,tenetur,SN31366474,A4:44:2E:63:F1:03,0,1,18:35:19,1998-09-28,2
1414,dolor,SN62614563,7D:F2:DA:10:54:7C,0,2,15:36:41,,1
1415,vel,SN84838073,BD:D0:8D:78:90:03,0,2,07:46:42,,4
1416,alias,SN06434406,FB:E6:C7:06:77:27,0,1,12:44:30,,3
1417,tempore,SN52545115,54:D0:00:82:F3:23,0,1,21:48:09,,5
1418,aut,SN67251726,05:64:63:A8:E6:76,0,1,08:49:32,,3
1419,asperiores,SN70987282,0221:Ef:A5:0E,1,2,23:21:27,,2
1420,est,SN30112718,DC:9B:61:13:09:FE,0,1,21:41:39,,3
1421,ipsa,SN02210603,1C:70:A4:6E:80:15,0,1,17:21:22,,3
1422,assumenda,SN79846345,C0:A1:5C:8C:BE:A0,0,2,16:04:00,,4
1423,facere,SN06247568,78:9F:61:52:DF:55,0,1,04:36:05,,5
1424,accusamus,SN64973418,D7:85:55:A6:84:BA,0,2,07:11:21,,5
1425,sint,SN17796973,D6:78:52:1F:23:DE,0,1,10:31:17,,4
1426,ut,SN49972407,28:A2:9F:93:F6:48,0,1,15:35:09,,5
1427,officia,SN48003572,7C:29:50:A0:B6:6B,0,1,15:26:44,,5
1428,sequi,SN73166814,4C:3E:41:CD:C6:21,0,1,07:10:05,,4
1429,asperiores,SN41261457,EB:4C:F8:04:2B:03,0,1,19:46:57,,5
1430,assumenda,SN88728141,4A:4D:72:B0:A2:C3,0,1,12:32:55,,1
1431,nihil,SN02214033,00:15:E7:EE:BC:34,0,1,08:56:00,,3
1432,optio,SN19915478,2E:62:08:59:CF:0D,0,1,17:51:59,,5
1433,sed,SN73391736,56:8E:0C:F3:1E:A7,0,1,21:02:09,,5
1434,quo,SN57995375,14:D4:1A:F0:3C:67,0,2,20:35:48,,5
1435,aut,SN40604120,98:CF:D2:8E:6B:BD,0,2,03:53:32,,2
1436,non,SN13671601,BF:8F:8E:8C:09:08,0,2,17:55:35,,3
1437,id,SN77965212,A8:B3:D1:68:EB:14,0,2,23:17:18,,3
1438,tempora,SN83454332,C6:96:25:F2:F6:99,0,1,03:03:11,,3
1439,dolorem,SN39739555,A0:47:9F:8F:88:7F,0,2,06:11:36,,3
1440,aut,SN43397347,D8:3C:F1:AD:17:91,0,2,13:01:41,,1
1441,doloremque,SN02219137,25:7A:45:F4:C9:6A,0,1,22:27:01,,4
1442,vero,SN28666647,92:4A:74:DC:6F:5C,0,2,09:17:29,,4
1443,quis,SN64383206,FF:50:33:D8:44:1F,0,2,19:31:18,,1
1444,harum,SN45194545,DD:DD:42:FD:37:14,0,2,22:56:06,,2
1445,occaecati,SN42012657,CB:95:C8:25:51:85,0,1,15:49:03,,2
1446,ipsa,SN71868969,EF:12:58:22:EA:1C,0,2,15:08:16,,1
1447,voluptas,SN86001705,1A:3D:15:81:59:05,0,2,04:09:46,,1
1448,qui,SN46614698,B4:D1:8A:59:5B:32,0,1,16:30:21,,5
1449,voluptatibus,SN07750557,8A:E1:4E:90:3B:47,0,2,02:12:50,,4
1450,occaecati,SN81202734,20:EB:6A:BB:3B:E2,0,2,11:56:03,,3
1451,ratione,SN79092530,A8:93:4C:0A:A0:81,0,2,01:47:53,,3
1452,repudiandae,SN65502350,76:93:F7:E2:04:3F,0,2,02:41:55,,4
1453,ut,SN85314594,93:42:7E:F6:AE:46,0,1,21:54:39,2000-04-21,4
1454,qui,SN02212562,79:0D:ED:9C:D3:74,0,2,17:30:51,,4
1455,dolores,SN36283763,93:AB:64:EC:97:F2,0,1,17:09:40,2017-02-12,5
1456,recusandae,SN02805768,43:74:56:6F:9C:F4,0,2,22:29:15,,5
1457,possimus,SN45293630,F6:66:B2:67:56:A7,0,2,13:04:31,,2
1458,cumque,SN02217352,95:A0:74:D1:E4:AB,0,2,03:41:58,,3
1459,totam,SN28900832,A0:43:E0:36:A0:A1,0,1,22:45:44,,2
1460,eos,SN75729936,F6:9C:45:B5:04:70,0,2,18:28:17,,4
1461,sint,SN43550016,76:49:00:3B:91:DA,0,2,18:29:03,,3
1462,rerum,SN05313399,BC:B2:F9:E8:DF:9D,0,1,14:36:00,,5
1463,ut,SN36358665,76:3D:B0:6A:F7:95,0,2,11:32:33,,2
1464,natus,SN42551011,0221:0F:e9:e5,0,2,05:08:19,,3
1465,repellat,SN94349017,AB:3A:D2:53:87:50,0,1,20:55:18,,3
1466,deleniti,SN79182308,38:71:D1:9B:43:5B,0,1,07:03:59,,2
1467,sint,SN33561276,04:88:48:94:8A:07,0,2,05:55:10,,4
1468,minus,SN30625803,41:AD:75:7F:DA:BE,0,2,19:19:18,,5
1469,vel,SN42610543,60:77:0F:A1:DD:A9,0,2,14:08:57,,5
1470,libero,SN06518048,BC:B0:F5:8E:AF:46,0,2,20:08:27,2007-04-08,1
1471,aspernatur,SN02216866,2B:AB:A3:08:CC:A5,0,1,14:12:54,,5
1472,quam,SN05806475,97:26:36:52:3F:62,0,1,07:36:33,,5
1473,quasi,SN02211306,B5:13:07:63:57:D3,0,2,21:00:12,,1
1474,rerum,SN02809125,EB:75:2C:8D:D2:56,0,2,08:38:59,,4
1475,harum,SN21512084,D9:C9:F3:AF:A8:50,0,2,19:10:34,,5
1476,et,SN55613302,61:D0:37:A4:01:50,0,1,02:30:41,,5
1477,est,SN23687459,DE:B0:28:BC:9E:13,0,1,12:28:24,,2
1478,quo,SN09454859,B0:E1:09:9C:DB:0B,0,2,02:44:53,,5
1479,aliquam,SN55887341,35:41:E7:A9:51:62,0,1,18:01:54,,1
1480,dignissimos,SN29444345,FF:5A:C9:1B:69:94,0,2,11:43:52,,4
1481,aspernatur,SN02210903,AD:75:64:C7:69:ED,0,2,16:54:10,,2
1482,magnam,SN78076442,2A:0E:59:66:9F:29,0,1,19:25:40,,1
1483,et,SN38466350,80:FA:34:A0:83:C9,0,1,02:56:47,,2
1484,nihil,SN68993408,40:92:73:55:E3:12,0,2,00:12:03,,3
1485,deleniti,SN08639364,C3:3A:93:1B:C4:49,0,2,05:43:32,,3
1486,cum,SN21989722,06:0A:82:E9:27:60,0,2,21:21:32,2012-08-23,4
1487,eligendi,SN93493508,22:6B:5C:93:38:CC,0,1,04:17:01,,3
1488,est,SN08657700,9D:E3:CE:46:90:D2,0,2,04:39:49,,2
1489,magnam,SN43880992,50:26:1F:BC:3C:DF,0,2,23:36:46,,3
1490,commodi,SN23268356,06:02:C9:F5:BC:25,0,1,17:56:56,,1
1491,id,SN98020616,2A:B8:9C:13:80:CD,0,1,10:23:20,,2
1492,fugit,SN22382185,5A:AA:95:DC:41:1B,0,1,04:56:27,,5
1493,fugit,SN99212218,ED:61:65:66:E5:55,0,2,21:02:46,,1
1494,atque,SN22134604,D5:C2:EF:05:4D:75,0,2,11:04:22,,4
1495,at,SN90951817,96:DA:3A:41:30:EE,0,2,09:03:44,,4
1496,omnis,SN00395042,EA:9E:7F:4A:4D:79,0,1,04:13:11,,1
1497,illo,SN57919641,21:C7:7F:31:0A:CB,0,2,19:42:26,1996-01-08,3
1498,laborum,SN02218070,AF:2A:E7:4C:77:13,0,1,01:42:55,,4
1499,at,SN91121171,A5:02:90:91:E2:BE,0,2,11:54:56,,4
1500,atque,SN02211939,77:C9:A7:B2:BC:B2,0,1,01:21:09,,2
1501,at,SN77690590,0D:6C:27:E4:6A:DD,0,2,19:16:59,,3
1502,a,SN91108105,5C:D7:0C:38:F9:4F,0,2,10:54:07,,4
1503,libero,SN83371865,DB:15:6C:A5:A6:50,0,2,11:42:58,,1
1504,earum,SN02219796,7B:B9:21:C5:5C:90,0,1,14:09:25,2017-04-05,4
1505,consequatur,SN96044820,9B:5E:7A:05:CC:99,0,1,17:30:07,,2
1506,aliquam,SN72110022,0E:FA:75:3E:1C:0C,0,1,08:26:10,,1
1507,aliquam,SN28065387,31:EB:DE:5F:BB:D5,0,1,19:07:04,,5
1508,aspernatur,SN94952124,CC:BF:0A:53:1E:59,0,2,04:34:48,,1
1509,omnis,SN89428478,79:17:85:AC:9F:FD,0,1,06:31:33,,4
1510,repellat,SN13981800,0A:94:35:1C:00:19,0,1,14:32:03,,3
1511,omnis,SN11719533,7A:F2:C7:2D:4C:2F,0,2,19:42:41,,2
1512,eum,SN13646399,84:8A:29:FE:FD:B3,0,1,16:19:27,,5
1513,saepe,SN94971239,59:59:F6:0B:AD:95,0,1,04:43:57,,1
1514,nisi,SN24072524,3F:DF:0B:13:9A:A6,1,2,21:43:25,,1
1515,voluptatem,SN16347701,2C:E4:9A:5A:B9:A9,0,2,03:11:43,,5
1516,tempora,SN02210025,1E:3D:62:3E:E7:9B,0,2,13:30:13,,5
1517,doloribus,SN56046617,CF:FD:86:0E:C1:26,0,2,01:09:13,,2
1518,illo,SN93683046,12:9B:53:9C:78:69,0,1,14:56:50,,5
1519,accusamus,SN58850035,EB:5A:52:EC:40:B0,0,2,03:36:02,,4
1520,voluptatem,SN71816775,C9:0A:54:1F:5B:6B,0,2,21:13:45,,5
1521,quas,SN18616427,7C:91:16:0F:5C:98,1,2,01:00:19,,2
1522,vitae,SN39715423,8A:5C:96:59:6E:87,0,1,01:24:02,,1
1523,qui,SN97319510,BE:21:0F:1D:19:E2,0,1,22:48:07,,5
1524,modi,SN89301313,B7:86:13:24:0D:00,0,2,11:52:04,,2
1525,autem,SN48399837,74:41:0C:0F:1F:57,0,2,10:28:01,,4
1526,velit,SN22388561,82:F2:F4:FE:9E:67,0,1,13:43:09,,4
1527,error,SN68289050,EC:67:92:7F:A7:64,0,1,18:08:57,,3
1528,voluptatum,SN52130170,58:5D:3B:CA:66:63,0,1,23:24:38,,5
1529,nesciunt,SN90592548,5C:2B:50:15:13:E1,0,2,15:08:19,,1
1530,excepturi,SN86758030,7E:FE:06:57:BD:DF,0,1,17:52:08,,5
1531,praesentium,SN30596696,DE:5C:1B:35:D7:78,0,2,00:07:41,,4
1532,veniam,SN75128359,1F:2A:95:3B:97:EC,0,1,02:21:57,,2
1533,voluptatum,SN19138991,71:CF:2C:B2:7C:24,0,2,23:46:13,,3
1534,quas,SN93619684,05:20:0D:F0:E3:A5,0,1,12:20:53,2012-08-19,5
1535,eos,SN60442380,0A:77:02:3B:84:1C,0,1,16:49:31,2006-12-22,5
1536,laboriosam,SN66858307,5C:32:76:41:E3:3F,0,1,01:43:03,1979-06-04,4
1537,quae,SN00486355,30:26:78:E6:90:54,0,1,14:52:15,,5
1538,vel,SN29813939,D4:4A:83:18:80:81,0,2,08:26:05,,1
1539,consequatur,SN82914673,D8:63:CE:93:44:84,0,2,04:20:46,,5
1540,incidunt,SN16719777,F8:FD:C1:36:50:43,0,2,04:34:09,,4
1541,ipsum,SN69265124,43:71:D4:03:4A:85,0,1,09:32:00,,5
1542,eaque,SN57987307,AC:FD:00:14:F1:88,0,2,17:20:28,,3
1543,rerum,SN55847986,F9:3D:D6:4C:E5:E8,0,2,06:50:16,,3
1544,amet,SN02212835,57:4A:48:3C:8F:8D,0,2,09:33:07,,3
1545,beatae,SN10671834,36:7E:77:4B:0E:9D,0,1,17:59:43,,5
1546,aliquid,SN85530534,F9:24:4E:A6:EB:06,0,1,18:48:48,,2
1547,dicta,SN16942008,7A:6B:23:1B:7A:76,0,1,19:57:33,,1
1548,aut,SN07302129,E5:14:30:67:7B:40,0,1,09:29:25,,3
1549,nobis,SN45689055,4B:69:D3:44:23:14,0,1,16:59:01,,2
1550,nemo,SN98658734,EE:42:00:6C:6E:76,0,2,17:29:00,,2
1551,aut,SN57163395,C1:F9:03:72:4B:A1,0,2,03:12:10,1980-01-31,1
1552,veniam,SN64022293,5E:AE:47:D6:38:7F,0,1,02:33:31,,5
1553,quod,SN02213859,13:B1:A3:3C:31:A2,0,2,20:12:22,1975-10-25,4
1554,quis,SN32676827,0C:DD:87:72:00:67,0,2,10:57:43,,5
1555,sit,SN21213183,98:D0:97:24:6C:E7,0,1,09:23:26,,1
1556,sunt,SN79346948,0A:BC:B0:0D:DF:C4,0,1,07:03:35,,2
1557,aliquid,SN17219885,DD:07:AC:07:5E:5C,0,2,12:06:56,,4
1558,ipsa,SN33955078,76:59:D4:27:12:D1,0,2,14:45:20,2011-11-11,3
1559,aut,SN58615861,31:6B:74:A3:1E:30,0,1,16:07:24,,1
1560,ut,SN21803744,33:A5:D7:C2:E2:4B,0,1,08:32:22,2010-02-06,4
1561,voluptas,SN28763730,0F:D0:4A:16:87:55,0,2,19:40:48,,3
1562,et,SN20228865,7B:CA:57:A9:AF:D7,0,2,02:38:02,,2
1563,molestiae,SN02212394,D4:17:7C:8A:A4:46,0,2,11:29:34,,5
1564,a,SN33201856,AF:EC:EC:08:9A:38,1,2,05:48:07,,2
1565,et,SN76394632,79:D1:36:7E:28:4E,0,1,05:50:13,,1
1566,sed,SN48715795,1C:5E:7C:17:D1:7A,0,2,19:09:29,,1
1567,minus,SN97128867,BD:DE:24:B1:5E:6B,0,1,18:01:33,,5
1568,ad,SN21083469,75:D3:59:54:8E:0F,0,1,22:42:53,,3
1569,nihil,SN28614596,A1:A7:B1:E2:E3:11,0,1,08:56:50,,3
1570,unde,SN93320875,8E:B1:8F:C2:DB:4A,0,2,00:49:10,,5
1571,accusantium,SN32662200,23:75:55:00:EB:AB,0,2,19:18:55,,3
1572,autem,SN97806532,82:AC:58:8B:E6:FE,1,2,01:02:35,,3
1573,reprehenderit,SN53015733,C7:52:A9:B4:DC:2A,1,2,11:30:33,,4
1574,est,SN92055775,D4:1E:C1:0E:59:5D,0,2,02:41:32,1981-07-10,5
1575,ducimus,SN02212784,CD:D1:02:40:32:53,0,2,19:23:11,,2
1576,ea,SN28308280,0221:b7:C2:Fe,0,1,06:30:51,,1
1577,ut,SN88796937,7C:7D:B3:21:58:4C,0,2,23:34:34,,2
1578,aperiam,SN55890186,5C:F5:44:3B:B5:60,0,1,01:09:01,,3
1579,recusandae,SN81583639,05:D2:A6:5A:D7:29,0,1,18:15:00,,5
1580,pariatur,SN02213218,43:DB:95:68:EA:ED,0,1,08:17:02,1980-12-09,1
1581,quam,SN95462401,78:C4:02:79:1C:1E,0,1,13:10:05,,5
1582,dignissimos,SN88805228,9E:42:50:C0:6E:FE,1,1,04:19:33,,1
1583,quod,SN57715630,C0:7F:C6:55:E2:4D,0,1,06:58:20,,5
1584,suscipit,SN43691993,F3:86:66:B8:38:48,0,1,08:51:29,,4
1585,sit,SN64201091,E7:44:BC:58:16:2A,0,1,16:23:15,,1
1586,ut,SN79009936,9B:27:E0:AE:BD:95,0,1,19:40:52,2006-03-20,4
1587,in,SN67515777,F0:E1:B8:A3:4B:53,0,2,15:34:23,,2
1588,quo,SN10058316,4A:B7:AE:42:D8:9B,0,2,15:05:45,1995-02-24,5
1589,ut,SN75909190,F5:C6:8A:C7:14:AC,0,1,20:25:16,,1
1590,necessitatibus,SN11828695,2E:17:94:86:0B:2E,0,1,00:38:40,,5
1591,officia,SN92773388,6B:36:A1:1A:EB:5C,0,2,20:01:26,,3
1592,quas,SN92830168,0E:68:2D:98:DC:B8,0,1,02:11:57,,2
1593,et,SN33227158,CA:54:46:1E:C9:88,0,1,21:39:31,,2
1594,deleniti,SN81621549,E1:62:08:4F:25:86,0,2,08:09:10,,5
1595,temporibus,SN99976718,50:92:A6:F5:8D:3B,0,2,18:07:31,,5
1596,corporis,SN02212931,E8:8B:81:BF:46:A7,0,1,20:57:03,,1
1597,perspiciatis,SN96652392,8F:50:7A:2F:5A:1C,0,2,06:33:37,,3
1598,sed,SN46773793,4F:10:F1:EC:A5:69,0,2,21:34:32,,5
1599,a,SN93220947,53:F1:33:C6:E6:C3,0,2,21:57:45,,3
1600,mollitia,SN85598362,A4:FB:09:D3:BE:BC,0,1,11:12:53,,3
1601,ut,SN46419324,17:61:C2:25:84:19,0,1,03:58:35,,1
1602,maxime,SN32581574,90:81:45:8D:67:2C,0,2,17:37:25,1979-03-14,4
1603,quia,SN49991734,79:BE:F3:C4:18:22,0,1,22:54:02,,1
1604,nemo,SN85476471,22:0A:A8:8D:0F:C3,0,2,00:03:36,,1
1605,et,SN81836403,FF:C3:8E:9D:BF:C0,0,2,11:42:35,1975-04-18,1
1606,deserunt,SN87000274,4D:35:EE:D1:73:B4,0,2,22:54:40,,1
1607,facere,SN02211560,CE:BF:03:D0:37:6F,0,2,02:01:25,,1
1608,quia,SN78711339,6C:4A:BD:0F:00:70,0,1,20:24:06,,2
1609,et,SN97110381,8F:91:11:13:9F:D8,0,1,03:05:14,,4
1610,aut,SN56799315,DC:F8:C2:88:7D:6D,0,2,22:09:03,,1
1611,odio,SN02214164,3A:D1:0A:A9:69:B5,0,2,00:35:12,,5
1612,laborum,SN77085320,BF:A4:7D:3F:AE:EA,0,2,22:24:36,,4
1613,quas,SN60487720,5C:6D:80:EF:C8:FD,0,2,05:25:06,,1
1614,sed,SN01240056,96:4B:0D:08:65:2E,0,1,17:01:21,,2
1615,blanditiis,SN49133502,66:CA:7C:DC:B2:7A,0,2,04:50:28,1974-11-08,1
1616,sit,SN77742168,46:A0:31:3A:43:C4,0,1,06:27:35,,1
1617,cum,SN29082349,FB:CB:B7:42:72:9F,0,1,18:31:32,,4
1618,voluptas,SN62896411,FF:41:07:83:7D:C2,0,1,02:25:09,,4
1619,dolore,SN27666582,62:22:01:CA:FA:05,0,2,16:03:29,,3
1620,vero,SN07668714,20:63:0F:08:1B:E5,0,2,16:15:39,,2
1621,et,SN23657154,2F:59:D7:F5:2F:21,0,1,23:33:37,1990-02-15,4
1622,aut,SN79462625,E6:CA:9C:7D:B1:0A,0,2,20:03:57,,3
1623,consequatur,SN28476791,EA:1B:6D:66:6A:08,0,2,00:09:42,,2
1624,maxime,SN93704699,4A:2C:80:CC:82:F1,0,1,00:42:18,,4
1625,adipisci,SN27852599,39:DF:6A:EA:35:8E,0,1,11:03:44,,2
1626,illum,SN94461324,03:49:C5:6A:B5:EC,0,2,23:11:49,2000-11-18,4
1627,facere,SN30663267,8D:BD:89:28:EB:9C,0,1,16:36:02,,2
1628,optio,SN77301645,EC:8A:80:25:C7:10,0,1,11:17:47,,5
1629,eum,SN68680323,C7:6B:6A:DA:C8:9C,0,1,13:09:36,,2
1630,quae,SN28442724,64:9D:9A:D5:EB:A1,0,2,19:25:56,,4
1631,dicta,SN81915806,AA:06:B1:AF:66:74,0,1,02:56:25,,2
1632,impedit,SN99240397,7D:67:6C:69:45:19,0,1,00:35:24,,1
1633,dolor,SN02213585,05:C3:A7:FF:51:8B,0,1,08:16:35,,5
1634,nobis,SN04183530,B8:67:92:91:3A:EE,0,2,05:53:37,,3
1635,cumque,SN48387368,08:E2:59:A3:EB:3B,0,1,19:24:05,2005-08-15,1
1636,iste,SN85631095,18:DD:28:2A:DD:AC,0,2,13:35:29,,5
1637,magni,SN30377260,49:15:FA:BE:32:E1,0,2,04:55:43,,1
1638,tempora,SN23635492,93:2A:85:07:97:FD,0,2,18:07:51,,3
1639,voluptate,SN46627558,0221:Ac:6E:c8,0,1,07:12:18,,4
1640,sit,SN12982856,6E:A3:C9:D0:55:8B,0,2,02:22:34,,2
1641,dolores,SN08266155,05:58:F0:2E:A7:40,0,2,13:42:50,,4
1642,doloribus,SN12772039,DA:F3:E0:B0:27:25,0,1,19:51:01,,5
1643,consequatur,SN02213268,9C:98:B5:33:04:D0,1,2,09:03:46,,4
1644,quasi,SN02218707,80:4F:1B:F6:11:B3,0,2,03:45:24,,4
1645,magni,SN04566901,91:F3:42:95:AA:8E,0,1,19:03:24,,2
1646,reiciendis,SN42624205,9E:E4:1E:53:BE:6A,0,1,19:31:08,,2
1647,autem,SN53220321,01:3B:93:F7:C3:8C,0,1,04:24:41,,3
1648,molestiae,SN44999544,A2:D5:2F:41:FD:12,0,1,08:07:39,,1
1649,reiciendis,SN98015805,4D:4F:28:6E:B5:95,0,2,00:06:31,,2
1650,sit,SN99588675,7F:15:0F:BA:BA:87,0,2,13:15:05,,1
1651,id,SN25646790,03:0A:59:01:10:67,0,1,19:05:01,2009-05-14,2
1652,quaerat,SN31243124,12:36:4B:9A:F4:FD,0,2,20:35:10,,5
1653,quia,SN37105443,FD:66:A7:7D:9F:21,0,1,13:29:06,,2
1654,omnis,SN15272769,A9:AF:BF:AA:5A:06,0,2,11:57:09,,4
1655,incidunt,SN27925269,65:4B:5A:81:0E:D2,0,2,16:56:58,,4
1656,et,SN35341909,29:E8:32:7A:0E:A1,0,2,22:17:30,2015-11-07,1
1657,natus,SN92517779,B1:AD:C0:98:A6:49,0,2,00:31:14,,3
1658,voluptatem,SN27456672,14:84:53:87:5E:80,0,2,00:44:04,,3
1659,similique,SN94058377,99:8E:18:6F:BB:F5,1,1,19:28:41,,5
1660,ipsam,SN78545976,C1:DD:BC:07:04:F6,0,1,20:08:29,,4
1661,labore,SN54083890,E5:6B:BB:CD:D7:85,0,1,05:52:53,,3
1662,eius,SN02212642,AA:70:AA:E1:90:2D,0,1,03:08:20,,1
1663,temporibus,SN74061340,C3:23:EA:0D:0E:60,0,2,05:53:05,,4
1664,dolores,SN90749368,22:26:30:7B:FC:BC,1,2,02:37:33,2002-07-03,1
1665,quo,SN12896305,31:9C:DC:FD:39:7F,0,1,12:05:43,,5
1666,incidunt,SN80644578,95:D0:3D:00:81:98,0,1,09:15:57,,4
1667,quis,SN76509861,FB:94:91:98:FF:F5,0,1,18:35:13,1998-01-04,2
1668,omnis,SN60019682,2D:BC:29:15:BF:62,0,1,20:55:39,,2
1669,beatae,SN13372316,C1:C2:85:48:79:D9,0,2,09:56:20,,2
1670,quo,SN89812329,06:11:3E:B0:8A:EA,0,1,13:06:27,,2
1671,accusantium,SN05620814,D8:D1:2B:DA:8E:47,0,1,05:45:16,,5
1672,sunt,SN91781227,A7:90:33:CC:09:F9,0,2,01:18:32,,1
1673,sed,SN39595665,B6:23:70:18:A4:1C,0,2,06:19:08,1976-11-26,3
1674,aut,SN02218714,02:CF:1F:0C:8E:46,0,1,20:12:33,,2
1675,sunt,SN02213856,B4:16:F5:86:97:24,0,2,11:03:30,,4
1676,ut,SN23994067,ED:69:11:D7:42:11,0,1,23:42:55,,2
1677,sequi,SN95604000,8D:60:F6:40:88:DB,0,2,07:30:00,,1
1678,sit,SN89692010,BD:E6:2E:D3:55:F8,0,2,07:32:28,,2
